Id,Maxspeed
w50319918,40
w50319919,50
w50319927,30
w50319964,30
w50321766,30
w50322583,50
w50326732,20
w50326735,30
w50367869,50
w50367887,30
w50367895,30
w50367897,30
w50367898,30
w50367907,30
w50367914,40
w50367915,30
w50367917,20
w50370678,30
w50370685,30
w50370692,20
w50370694,30
w50370699,40
w50370703,50
w50370704,20
w50372580,20
w50372581,30
w50372583,30
w50372584,30
w50372595,30
w50375398,30
w50375400,30
w50835373,30
w50835374,50
w50835382,30
w50835383,30
w50835384,30
w50835386,30
w50835387,50
w50835388,50
w50835389,30
w50835390,30
w50839934,30
w50839935,30
w50840612,30
w50840614,30
w51034168,50
w51034169,40
w51034170,50
w51034171,40
w51035153,30
w51035155,30
w51035156,20
w51035565,30
w51035573,20
w51035579,30
w51140784,30
w51140785,30
w51140786,30
w51141670,30
w51167039,30
w51167044,30
w51167529,50
w51167608,50
w51167620,50
w51167624,30
w51167638,50
w51167719,30
w51167723,50
w51167727,30
w51558454,50
w52041093,30
w52041094,30
w52041323,50
w52042627,30
w52042628,30
w52042629,30
w52042630,30
w52042631,30
w52042632,30
w52042633,30
w52042638,30
w52128306,40
w52128308,40
w52570166,70
w53100661,50
w53100665,50
w53100666,20
w53100674,30
w53100678,30
w53100865,40
w53100866,40
w53100867,40
w53100868,40
w53100870,40
w53101055,40
w53101056,50
w53104899,30
w53104900,30
w53104910,30
w53104911,30
w53104912,30
w53515047,30
w53515473,50
w53535815,50
w53535816,50
w53536453,50
w53537351,30
w55285501,30
w55974659,30
w55974660,30
w55974661,30
w55995910,30
w55997604,30
w61577440,30
w61577463,40
w62231898,50
w64276507,50
w67028691,50
w67029075,50
w67031512,30
w67034077,50
w67034079,50
w67304753,50
w67304754,30
w67549202,30
w67549203,30
w67549493,50
w67549494,30
w68555525,50
w68555527,40
w68558005,50
w68558008,30
w68558009,30
w68558013,30
w68563024,30
w68563028,50
w68563030,50
w68563032,40
w68563040,30
w68563043,30
w68563049,30
w68563052,50
w68563056,50
w68573892,30
w68573893,50
w68576716,50
w68576717,50
w68576718,40
w68576719,50
w68576720,30
w68576721,30
w68576723,30
w68576724,30
w68576725,50
w69131924,30
w69131927,30
w69135105,50
w69135107,30
w69135968,50
w69142602,50
w69142606,30
w69142609,50
w69142613,30
w69142617,30
w69142623,30
w69142626,40
w69304055,40
w69304058,40
w69304059,40
w69304911,40
w69306703,40
w69306704,50
w69306705,70
w69306707,30
w69306708,40
w69306709,30
w69306712,50
w69306714,50
w69306715,30
w69306717,60
w69306718,30
w69306719,50
w69306720,40
w69306721,40
w69306722,50
w69306724,50
w69306725,50
w69306728,90
w69306731,30
w70164712,50
w71135072,50
w71135073,50
w71135074,50
w71135075,30
w71406479,50
w71406483,30
w71406484,30
w71406485,50
w72766184,40
w73029619,30
w73041602,30
w73095210,30
w73216878,50
w73216881,50
w73216884,50
w73216888,50
w73216893,30
w73216900,50
w77115407,50
w78048295,30
w78054994,30
w78054995,30
w78054998,50
w78054999,30
w78057545,30
w78057546,30
w78057549,30
w78057551,20
w78057554,30
w79812441,30
w79812442,30
w79812443,30
w79812606,40
w80011261,70
w80011265,30
w80011266,30
w80011267,50
w80011271,30
w80011274,30
w80011281,40
w80011282,40
w80011288,90
w80011289,50
w80011295,40
w80011296,30
w80011302,50
w80011304,90
w80011310,30
w80011319,40
w80011321,50
w80011323,80
w80023250,50
w80023252,40
w80023255,40
w80023258,50
w80023263,50
w80023264,30
w80023266,50
w80023267,40
w80023270,40
w80023271,40
w80035459,30
w80035464,50
w80035482,30
w80035489,30
w80035493,30
w80035509,50
w80035512,30
w80035514,30
w80035544,40
w80037214,30
w80037215,50
w80037217,30
w80038016,20
w80038021,30
w80038025,30
w80038027,30
w80051678,20
w80301258,50
w80301260,30
w80317988,30
w80317989,50
w80317991,30
w80317992,30
w80317993,50
w80317994,20
w80317995,50
w80317996,30
w80317997,30
w80317998,40
w80318017,50
w80379207,50
w80379216,30
w80379218,50
w80380360,30
w80384241,30
w80386426,40
w80397114,50
w80547067,40
w80547072,40
w80637731,40
w80637734,40
w80664592,30
w80664594,30
w80664595,30
w80800726,30
w80800727,50
w83210779,50
w84739361,30
w84739366,30
w84739367,20
w84739370,20
w84739371,30
w86371392,50
w86371393,50
w87263703,30
w87263704,30
w87263705,50
w87270541,30
w87270543,30
w87270546,50
w89757382,30
w91277860,50
w91277869,50
w91278906,30
w91278907,30
w91278908,30
w91280718,30
w91280719,30
w91280721,30
w91280723,30
w91280732,20
w92431531,20
w92431536,30
w92431549,30
w92431551,30
w92431560,40
w92431568,30
w92431570,30
w92431572,40
w92431574,30
w92431575,20
w92431576,30
w92438511,50
w92438514,50
w92438518,50
w92438525,50
w92440441,30
w92440446,30
w92464824,30
w92464825,30
w92464830,10
w92464841,30
w92464850,30
w92464855,10
w93283068,30
w93283069,30
w93283072,30
w93284080,50
w93284084,30
w93284085,50
w93284086,30
w93284087,30
w93284588,30
w93676468,50
w93676469,50
w93676470,50
w93676473,30
w93676474,30
w93676475,50
w93676476,30
w93678142,30
w93678145,30
w93678146,50
w93678147,50
w93678150,50
w93678151,30
w93678152,40
w93678154,50
w93679030,30
w93679031,30
w93679033,30
w93814017,50
w93814018,30
w93814019,30
w95210704,30
w95210707,30
w95210708,50
w95210709,30
w95210710,40
w95210711,50
w95210712,30
w95210713,40
w95236759,30
w95236760,30
w95236761,20
w95236765,20
w95236766,20
w95236769,30
w95236772,30
w95236780,50
w95236786,50
w95236788,30
w95236793,30
w95236795,30
w95236801,30
w95536447,30
w95536448,50
w95536449,20
w95536450,30
w95536451,30
w95536452,50
w95536453,40
w95536454,50
w95536455,30
w95536456,50
w95536457,30
w95536458,50
w95536459,30
w95536460,50
w95625728,20
w95625733,30
w95625737,30
w95625739,30
w95625747,30
w95625749,30
w95627164,20
w95627165,30
w95637897,40
w95637900,30
w95637903,50
w95637907,50
w95637909,30
w95637913,30
w95637917,30
w95637925,30
w95637929,30
w95637938,40
w95637939,40
w95637943,50
w95637944,40
w95637947,50
w95637951,30
w95856236,130
w96606437,30
w96606438,30
w96606439,50
w96606440,30
w96606441,30
w96606443,30
w96606444,30
w96606445,30
w96606448,30
w96606451,40
w96606454,50
w96606456,30
w96606459,30
w96606463,30
w96606465,30
w96606469,30
w96606476,20
w96606479,30
w96606480,50
w96606484,20
w100123469,50
w100126148,30
w100126150,50
w100126153,50
w100133108,30
w100133109,30
w100133110,30
w100133111,30
w100133112,30
w100133114,30
w100133116,30
w101269229,50
w101269912,30
w101270626,50
w101271087,30
w101285963,30
w101285964,30
w101285965,30
w101285967,50
w101285975,40
w101509161,20
w101509165,30
w101509169,30
w102834719,40
w103264084,30
w103268359,30
w103484172,40
w103484177,20
w103484181,40
w103484182,50
w103484184,30
w103484185,40
w103484187,30
w103484189,30
w103825447,50
w104143934,30
w104685414,80
w104694264,80
w104700257,30
w104704480,30
w104709104,30
w104709105,30
w104709495,30
w104769740,30
w104771715,80
w105198078,50
w105207659,30
w105624205,30
w105624206,30
w105624207,30
w105624208,30
w105624209,30
w105624210,30
w106494193,30
w106494194,30
w106494197,30
w106494200,30
w106638127,30
w106638128,50
w106638130,50
w106638131,50
w106638135,50
w106638136,40
w106638138,50
w106638140,50
w106638141,50
w106638143,50
w106638144,30
w107418807,50
w107418808,50
w107433849,30
w107580308,30
w107580309,30
w107583428,30
w107583429,50
w107583430,30
w107583431,30
w107583432,30
w108099350,50
w108099351,50
w108235353,50
w108455930,30
w108455932,30
w108455935,30
w108455937,30
w108455941,30
w108455943,30
w108455945,30
w108455957,30
w108455959,30
w108455961,30
w108455966,30
w108634758,50
w108634762,50
w108634764,30
w108634766,30
w108634767,30
w109079837,20
w109079844,30
w109079845,30
w109079866,50
w109079887,30
w109079888,30
w109079895,30
w109079913,30
w109079918,30
w109079920,30
w109079921,50
w109079923,30
w109079924,30
w109087519,30
w109093114,10
w109262805,50
w110540707,30
w110540710,10
w110540712,40
w110540716,30
w110540717,30
w110540719,30
w110540720,30
w110540721,30
w110540722,30
w110540724,40
w110540729,30
w110540735,30
w110540742,40
w110540746,30
w110540747,30
w110540748,30
w110544860,30
w110544871,30
w110544876,30
w110544878,30
w110544879,30
w110544884,30
w110544885,50
w110549880,20
w110550855,30
w110551627,30
w111795856,30
w111795857,20
w111795859,30
w111795862,30
w111795863,30
w111795865,50
w111797676,30
w111797677,30
w111797678,50
w111797680,30
w111797683,50
w111797684,30
w111797685,30
w111797689,30
w111797693,30
w111797697,30
w112471226,30
w112471228,30
w112471229,30
w112471230,30
w112471231,30
w112471233,50
w112471235,30
w112471236,50
w112471238,50
w112471239,30
w113970429,30
w113970431,30
w113970433,30
w113970437,30
w113970438,50
w113970442,30
w113970443,30
w113970444,30
w113970445,50
w113970446,30
w113970450,30
w113970451,30
w113970457,30
w113970458,30
w113970460,30
w113970463,30
w113970465,20
w114953445,30
w114953448,30
w114953457,40
w114953462,40
w114953463,30
w114957087,40
w114957089,30
w114957090,30
w114957091,30
w114957092,10
w114962614,30
w114962616,50
w114962617,30
w114962618,30
w114962621,30
w115816775,40
w115816776,40
w115816874,40
w116305931,40
w116606154,50
w118664419,30
w118876846,30
w118876847,30
w122078816,30
w122078817,50
w122078818,50
w122078820,30
w122078821,50
w122078822,30
w122078824,30
w122078825,30
w122078826,30
w122078827,40
w122078828,30
w122078829,30
w122078831,50
w122078833,50
w122078835,50
w122078836,20
w122078837,40
w122078838,30
w122078839,30
w122078840,30
w122078842,50
w122078843,30
w122078845,30
w122079631,50
w122545160,50
w122545161,30
w122545162,30
w122545163,30
w122545164,30
w122545166,30
w122545167,30
w122548815,20
w122550716,30
w122550717,30
w122550718,30
w122550719,30
w122550720,30
w122550722,30
w122550723,30
w122550724,30
w122550725,30
w123263745,40
w123263747,40
w124066580,50
w124066584,30
w124907304,50
w124954496,50
w124954500,30
w124954502,50
w124954503,30
w124954504,30
w124954695,50
w124954696,50
w124954698,50
w125040022,50
w125040030,50
w125161611,50
w125161612,30
w127664357,50
w127664358,30
w127664361,50
w127664363,40
w127664364,50
w127664367,50
w127664368,30
w127664370,30
w127664371,20
w127664373,30
w127664374,50
w127664377,30
w127664381,30
w127664382,40
w127664383,40
w127664384,40
w127664386,50
w127664387,30
w127668756,30
w127668757,30
w127668758,50
w127668763,30
w127668764,30
w127668767,50
w127668768,30
w127668772,30
w127668775,30
w127668776,30
w127668783,30
w127668787,50
w127668792,30
w127668793,50
w127668795,30
w127668796,20
w127668797,30
w127668800,30
w127668802,20
w127668804,30
w127669585,30
w127669586,50
w127669587,50
w127669592,30
w127669593,50
w128057691,50
w128077123,50
w128077130,30
w128216271,30
w128216272,30
w128216274,30
w128216275,30
w128216280,30
w128216282,30
w128617365,30
w128617366,50
w128617367,30
w128617369,30
w128617371,50
w128617374,20
w128617376,30
w128619666,30
w128619680,30
w128619687,30
w129120189,30
w129120192,30
w129120193,30
w129120196,50
w129120198,30
w129120200,30
w129120201,30
w129123071,30
w129123074,10
w129123075,50
w129123076,30
w129123077,30
w129123081,30
w129123082,30
w129123083,30
w129123084,30
w129123085,30
w129123086,30
w129123088,30
w129123090,30
w129123091,30
w129123092,20
w129123093,30
w129127798,30
w129127800,30
w129127803,40
w129127804,40
w129127808,30
w129127811,50
w129127817,30
w129440413,50
w130074399,30
w130074404,30
w130074406,30
w130074408,30
w130074415,30
w130074417,30
w130074425,30
w130175110,30
w130520526,30
w130520529,30
w130520530,30
w130520531,30
w130520533,30
w130520538,30
w130520539,30
w130520540,50
w130520541,30
w130520546,30
w130522839,30
w130522842,30
w130522843,30
w130551898,30
w130551900,30
w130551901,20
w130551902,30
w130551903,30
w130557830,30
w130557835,30
w130557842,30
w130557843,30
w130557845,30
w130557850,50
w130557852,30
w130557854,30
w130557857,50
w130557860,30
w130557861,50
w130557862,30
w130557863,30
w130557865,50
w130559620,50
w130559622,30
w130559631,30
w130559632,40
w130559636,40
w130559638,40
w130559640,50
w130559644,30
w130559650,30
w130574775,40
w130574777,30
w130574780,30
w130574782,30
w130574784,30
w130574785,40
w130574786,30
w130574787,30
w130574788,30
w130574792,30
w130574793,40
w130574794,50
w130574797,30
w130574798,40
w130574799,20
w130574800,40
w130574801,40
w130574806,30
w130574809,30
w130574810,40
w130574811,30
w130574817,30
w130574821,40
w130574822,30
w130574823,40
w130574825,30
w130574827,40
w130574831,30
w130574834,50
w130574835,30
w130574840,50
w130574843,30
w130574844,30
w130574849,40
w130574850,30
w130574851,30
w130574853,30
w130574854,40
w130574855,40
w130574858,30
w130574859,30
w130574861,30
w130574864,30
w130574868,30
w130574874,30
w130575712,40
w130575713,30
w130575716,30
w130575720,30
w130575721,30
w130575722,40
w130672038,30
w130700759,50
w130700762,30
w130705328,30
w130705329,30
w130705334,30
w130705335,30
w130705339,30
w130705342,30
w130705345,30
w130705346,30
w130705347,30
w130738801,30
w130738807,30
w130738808,20
w130738823,20
w130745008,30
w130745010,30
w130745011,20
w130745013,30
w130745015,30
w130745016,30
w130745017,30
w130745019,20
w130745022,30
w130745024,30
w130745025,30
w130745027,30
w130745029,30
w130745031,30
w130745032,20
w130745034,30
w131039498,30
w131480905,30
w131480906,50
w131480907,40
w131480909,50
w131480911,40
w131480912,30
w131480915,30
w131480918,30
w131480921,30
w131480923,50
w131480928,40
w131480929,30
w131480930,30
w131480932,30
w131480933,30
w131480940,30
w131480943,50
w131480946,50
w131480948,30
w131480952,30
w131480954,30
w131480957,30
w131480958,30
w131480959,30
w131480965,50
w131480967,30
w131480975,50
w131480978,30
w131480981,50
w131480983,40
w131480985,50
w131480988,30
w131480990,30
w131480994,30
w131480995,30
w131480996,40
w131480998,30
w131484162,30
w131484163,30
w131484166,30
w131484167,30
w131484169,20
w131484170,30
w131484173,30
w131484177,30
w131484178,20
w131484180,30
w131484181,30
w131484183,30
w131484184,30
w131486292,30
w131486293,30
w131486294,30
w131486296,30
w131486297,30
w131486298,30
w131486299,30
w131486300,30
w131486301,30
w131486303,30
w131486304,30
w131486305,30
w131486306,30
w131486310,30
w131486311,30
w131492717,40
w131492719,30
w131492720,40
w131492721,50
w131492722,50
w131492723,50
w131492724,30
w131492725,30
w131492726,30
w131492727,30
w131492728,30
w131492729,20
w131663575,30
w131745575,30
w131745579,30
w131745580,30
w131745588,50
w131745593,30
w131745594,30
w131745600,50
w131745606,30
w131745614,30
w131745616,30
w131745620,30
w131745621,30
w131745626,30
w131745630,30
w131745631,30
w131745647,50
w131746465,30
w131746467,20
w131746470,20
w131746471,20
w131748143,30
w131748144,40
w131748145,30
w131748146,40
w131748148,40
w131748149,40
w131748151,40
w131748152,30
w131749702,50
w131749704,50
w131749706,40
w131750848,30
w131750850,30
w131750852,50
w131752094,30
w131752095,30
w131752096,50
w131752098,30
w131754400,30
w131754403,30
w131754406,30
w131754407,30
w131754409,30
w131754889,30
w131754891,30
w131754892,30
w131754893,30
w131755037,30
w131757248,30
w132089649,30
w132089650,30
w132089651,30
w132089652,30
w132089653,30
w132089657,30
w132089659,30
w132089660,50
w132089662,30
w132089663,50
w132089664,30
w132089665,30
w132089667,30
w132089669,50
w132089673,30
w132089674,30
w132089675,30
w132089676,40
w132089677,50
w132089679,30
w132089684,30
w132089690,30
w132089692,40
w132089695,30
w132089696,30
w132089697,30
w132089699,30
w132089700,30
w132089703,30
w132089704,30
w132089705,50
w132090058,30
w132090060,30
w132090061,30
w132338171,30
w132338172,30
w132338176,30
w132338178,30
w132338179,30
w132338183,30
w132338185,30
w132338187,30
w132338188,30
w132381373,30
w132381374,30
w132381376,30
w132381378,30
w132381386,40
w132382016,30
w132408550,30
w132525678,30
w132525681,30
w132525682,30
w132525683,30
w132525684,30
w132526139,30
w132526140,30
w132526141,30
w132526143,50
w132526144,30
w132526146,30
w132526147,30
w132526150,30
w132702751,30
w132702755,30
w132702757,30
w132714033,50
w132714034,30
w132714037,30
w132714039,30
w132714040,30
w132714042,30
w132714044,30
w132714047,30
w132714052,20
w132714053,30
w132714055,20
w132714057,30
w132714058,50
w132714060,30
w132714062,30
w132714064,30
w132714066,50
w132714067,20
w132714068,20
w132714069,30
w132714071,50
w132714074,30
w132714075,30
w132714078,30
w132714080,30
w132714083,50
w132717749,50
w132717751,50
w132717755,30
w132717756,30
w132717757,30
w132717759,30
w132717761,30
w132717766,40
w132725569,30
w132725570,50
w132725571,50
w132725572,40
w132725573,50
w132725574,30
w132725576,40
w132725577,50
w132725580,50
w132725582,30
w132725584,50
w132725586,30
w132725587,30
w132725588,30
w132725589,20
w132725590,30
w132725591,40
w132725593,50
w132725596,30
w132725597,40
w132725598,30
w132725599,50
w132725600,30
w132725602,30
w132725603,30
w132725606,30
w132725607,40
w132725610,30
w132725612,50
w132725613,30
w132725615,30
w132725616,30
w132725617,40
w132725618,40
w132725619,30
w132725621,30
w132725622,30
w132725623,50
w132725625,30
w132725629,50
w132725630,40
w132725632,50
w133751409,30
w133751413,30
w133751419,30
w133751425,30
w133751429,30
w133751434,30
w133751445,30
w133751450,30
w133751456,30
w133751462,30
w133751466,30
w133757780,30
w133757781,50
w133757782,30
w133757785,30
w133757786,30
w133757791,30
w133757792,50
w133757793,30
w133757794,50
w133757797,30
w133757801,30
w133757805,30
w133757808,30
w133757810,50
w133757813,50
w133757815,50
w133757822,30
w133757843,30
w133761502,40
w133761505,50
w133762088,30
w134683607,30
w134683612,30
w134773383,30
w134773384,50
w134796051,30
w134796052,30
w134796053,30
w134796054,30
w134796055,20
w134796057,30
w134796058,50
w134796059,30
w134796983,30
w134800966,30
w134800968,30
w134800970,30
w134800972,30
w134800973,30
w134800974,30
w134800975,30
w134800977,30
w134800978,30
w134800979,30
w134805759,30
w134805760,30
w134805761,30
w134805762,30
w134805763,30
w134805764,30
w134805765,30
w134805766,30
w134805767,30
w134805768,30
w134805769,30
w134805770,30
w134805771,30
w134809083,20
w134922819,30
w134922823,30
w135048699,30
w135048702,50
w135048707,50
w135048712,50
w135048716,50
w135048717,30
w135048721,30
w135048722,50
w135048726,30
w135048730,30
w135048731,30
w135048736,30
w135048740,30
w135048743,50
w135048746,30
w135048750,30
w135048751,30
w135062672,20
w135062673,50
w135067339,30
w135067344,50
w135067349,20
w136010809,30
w136010813,30
w136010814,50
w136010815,30
w136010817,30
w136010819,30
w136010820,30
w136010822,30
w136010825,30
w136010827,30
w136010830,30
w136015424,30
w136015425,30
w136015426,30
w136015429,30
w136015431,30
w136015434,30
w136015435,30
w136015436,40
w136015438,30
w136015439,30
w136015441,30
w136015442,30
w136015443,30
w136015444,30
w136015445,30
w136309790,30
w136309791,40
w136309794,50
w136309795,30
w136316502,30
w136316505,30
w136316508,30
w136316512,30
w136316514,30
w136316516,20
w136316520,30
w136316522,30
w136316523,30
w136316524,30
w136316525,30
w136316527,30
w136316528,30
w136316536,30
w136316538,30
w136316542,30
w136316543,30
w136316549,50
w136316554,30
w136316555,30
w136316556,30
w136316559,20
w136316562,30
w136316564,50
w136316567,30
w136316569,30
w136316576,20
w136316578,30
w136317371,30
w136317372,30
w136317373,30
w136317374,30
w136433227,30
w136433228,30
w136433232,30
w136433233,30
w136433234,50
w136617359,30
w136617360,30
w136617362,30
w136617368,30
w136617372,30
w136617378,30
w136617380,30
w136617381,30
w136617386,30
w136617391,50
w136617396,30
w136617398,30
w136617399,30
w136617401,50
w136617406,30
w136617408,30
w136617409,30
w136617410,40
w136617412,30
w136617413,30
w136617414,20
w136617417,30
w136617418,30
w136617419,30
w136617421,20
w136617422,30
w136617424,50
w136617425,30
w136617426,30
w136617428,50
w136617430,30
w136617432,20
w136617434,30
w136617435,50
w136617436,50
w136617438,30
w136617439,30
w136617444,50
w136617445,30
w136617447,50
w136617448,30
w136617449,30
w136617450,30
w136617452,30
w136617453,30
w136617454,30
w136617457,50
w136617458,30
w136617462,50
w136617464,30
w136617467,30
w136617470,30
w136617473,30
w136617474,30
w136617476,30
w136617477,30
w136617480,30
w137139300,30
w137139303,30
w137223832,20
w137223834,30
w137223837,30
w137223842,20
w137223843,20
w137223845,20
w137226584,30
w137226585,50
w137226593,30
w137226599,50
w137240303,30
w137320933,30
w137320953,30
w137320959,40
w137320967,30
w137324477,30
w137324482,50
w137324483,30
w137324485,50
w137324488,30
w137324491,30
w137324495,50
w137324496,30
w137530852,30
w137530853,30
w137530854,30
w137530855,30
w137530856,30
w137530857,30
w137530858,30
w137530859,30
w138439971,30
w138439974,30
w138439977,30
w138439983,40
w138439984,50
w138439985,30
w138439991,30
w138439992,30
w138439995,30
w138439999,30
w138440000,50
w138440003,30
w138440005,30
w138454078,30
w138454093,20
w138454097,30
w139996873,20
w139996874,20
w140004474,30
w140004475,20
w140004482,30
w140004483,30
w140004485,30
w140004487,30
w140004488,30
w140004490,10
w140004491,50
w140004492,30
w140004497,30
w140004502,30
w140004503,30
w140004504,30
w140004506,50
w140004507,30
w141053176,30
w141053177,20
w141053178,30
w141053179,30
w141533818,30
w141535498,50
w141535499,50
w141535504,40
w141535506,40
w141535507,30
w141535510,30
w141535513,40
w141535514,30
w141535517,30
w141535519,30
w141535520,30
w141535526,50
w141535527,50
w141535531,30
w141535535,40
w141535538,30
w141535542,50
w141535543,30
w141535544,50
w141535548,30
w141535550,50
w141535553,50
w141535555,50
w141535559,30
w141535560,40
w141535563,50
w142152458,30
w142152462,30
w142152463,30
w142152464,30
w142152467,30
w142152468,30
w142152471,30
w142152472,30
w142152473,30
w142152476,30
w142152477,30
w142152479,30
w142152480,30
w142152482,30
w142152484,20
w142152487,30
w142152491,30
w142153817,30
w142153818,50
w142155374,30
w142155377,40
w142518834,30
w142519202,30
w142519203,30
w142519204,30
w142520938,30
w142520941,10
w142520946,30
w144557632,30
w144557634,30
w144557636,30
w145414103,20
w145414104,30
w145418842,30
w145418843,30
w145418845,30
w145418847,20
w145418851,30
w145418853,30
w145418855,30
w145418857,30
w145419481,30
w145419482,30
w145419484,30
w145419485,30
w145419486,20
w145419488,30
w145419491,30
w146008533,30
w146008539,30
w146008540,30
w146008545,30
w146008546,30
w146008547,30
w146008552,30
w146008554,30
w146008555,30
w146008561,20
w146008563,30
w146008569,30
w146008572,30
w146008575,30
w146008584,30
w146008586,30
w146008592,30
w146008594,30
w146008595,30
w146008598,30
w146008601,30
w146008603,30
w146008608,30
w146008614,30
w146008615,30
w146013036,30
w146013051,30
w146013077,30
w146013115,30
w146939686,50
w146939688,30
w146939701,20
w146941254,30
w147036178,30
w147039348,30
w147039359,30
w147039360,30
w147039363,30
w147039375,30
w147039377,30
w147039378,30
w147040738,50
w147040741,30
w147047136,30
w147047139,30
w147434410,30
w147434412,30
w147434413,30
w147434414,30
w147434415,30
w147434514,30
w147434515,30
w147434516,30
w147434517,30
w147434518,30
w147434519,30
w147435891,30
w147435892,20
w147435893,30
w147435895,50
w147435898,30
w147435900,30
w147435903,30
w147435905,30
w147435906,30
w147435909,30
w147961515,30
w147962734,30
w147962735,30
w147962736,30
w147962737,30
w147962739,50
w147962740,30
w147962741,50
w147962742,30
w147962743,30
w147962745,30
w147962746,30
w147962747,50
w147962749,30
w147962750,30
w147971377,40
w147971380,30
w147971385,30
w147971402,30
w147971413,40
w147971415,40
w147971431,70
w147971433,40
w147971448,50
w147971464,40
w147971477,30
w147971482,40
w147971496,30
w147971506,30
w147971509,50
w147971510,30
w147972239,50
w147972241,50
w147972244,40
w147976006,30
w148734901,50
w148734920,30
w148734932,30
w148739612,30
w149410237,30
w149410244,30
w149410248,30
w149410253,30
w149410263,30
w149410265,30
w149410280,30
w149410312,30
w149410329,30
w149410333,30
w149418419,30
w149418421,30
w149418422,30
w149418426,30
w150511415,50
w150511418,30
w150888236,30
w150888237,30
w150888242,50
w150888247,50
w150888253,50
w150888254,40
w150888257,30
w150888261,30
w150888267,30
w150890373,30
w150890375,50
w150890379,30
w150890725,50
w151503388,40
w151503390,30
w151503392,30
w151503393,30
w151503401,30
w151505379,20
w151505390,30
w151505947,30
w151506786,30
w151506787,30
w151506788,30
w151506789,50
w151506790,30
w151506791,50
w151506792,20
w151506793,30
w151506795,30
w151506797,50
w151506798,30
w153036461,30
w153036486,30
w153040357,50
w153040358,50
w153040360,30
w153040361,30
w153040363,30
w153040365,30
w153040367,30
w153040369,50
w153040371,30
w153040373,50
w153040377,30
w153219650,30
w153219653,30
w153223480,30
w153786612,30
w153786614,30
w153786615,30
w153786622,30
w153786627,50
w153786636,30
w153786638,30
w153786644,30
w153786646,30
w153786652,30
w153788644,30
w153788645,20
w153788646,50
w153788647,30
w153788649,30
w153788651,30
w153788652,30
w153788653,30
w153788656,30
w153799114,30
w153799116,30
w153799121,30
w153799127,30
w153799135,30
w153799136,30
w153799138,30
w153799145,30
w153799148,30
w153799150,30
w153799151,30
w153799156,30
w153799158,30
w153799159,30
w153799161,30
w153799166,50
w153799170,30
w153804505,20
w153804506,30
w153804507,20
w153804508,30
w153804509,30
w153804510,30
w153804511,30
w153804512,20
w153804513,30
w153807988,30
w154793741,50
w154802044,50
w154804031,30
w155008933,30
w155008934,30
w155011848,40
w155011850,20
w155011851,30
w155011852,30
w155011853,30
w155011855,30
w155011856,30
w155011862,40
w155011863,40
w155011864,30
w155011865,30
w155011866,30
w155011867,50
w155011868,40
w155011869,30
w155011870,30
w155011871,40
w158336119,30
w159252916,30
w161411481,30
w161412692,30
w161412693,30
w161412694,50
w161412695,30
w161413796,30
w162744575,30
w162744583,5
w162747004,30
w162747005,40
w162747007,30
w162747010,50
w162747012,50
w162747014,50
w163198058,50
w163198062,30
w163198063,50
w163959693,50
w163959694,30
w163959696,50
w163959698,30
w164627192,50
w164636362,30
w164674670,50
w165029233,30
w165029234,30
w165456237,50
w165456238,50
w165456239,50
w165456240,50
w165456241,50
w165456242,50
w166477585,30
w166477586,30
w166477587,30
w166477590,30
w166477591,30
w166477592,30
w166477593,30
w166477594,30
w166477597,30
w166477599,30
w166477600,50
w166477601,30
w166477605,30
w166478240,30
w166478242,30
w166963280,30
w166969739,30
w166969908,50
w166969909,30
w166969911,30
w166970409,30
w166970529,40
w166970530,40
w166971186,50
w166971188,50
w166971189,30
w166971190,30
w167050877,20
w167050879,30
w167050880,30
w167050881,30
w167050882,30
w167050883,30
w167050884,30
w167058907,30
w167058911,20
w167058912,30
w167058917,30
w167322570,50
w167322573,30
w167322574,20
w167322575,50
w167322576,30
w167322577,20
w167322579,30
w167322580,30
w167322581,30
w167322582,20
w167322584,30
w167322586,10
w167322587,20
w167322589,30
w167322590,30
w167322591,50
w167322594,30
w167322595,20
w167325176,30
w167325178,50
w167325180,30
w167325182,30
w167325184,30
w167325185,20
w167326293,30
w167609229,30
w167609231,50
w167609885,30
w167609886,30
w167609888,30
w167609892,30
w167609896,30
w167609898,50
w167609899,30
w167609905,20
w167851335,50
w167851339,30
w169339040,130
w170755005,30
w170760197,30
w172275399,30
w172275400,30
w172300148,30
w173437205,30
w173437209,30
w173437225,30
w173437227,30
w173437228,30
w173444092,30
w173444093,30
w173444094,30
w173444095,30
w173444096,30
w173444097,30
w173444098,30
w173444100,30
w173444102,30
w173444104,30
w173444106,30
w173444107,30
w173446204,50
w173446205,50
w173447195,50
w173447197,50
w173455680,50
w173680979,50
w173680980,50
w173680982,30
w173680983,70
w173680984,30
w173680985,30
w173680986,40
w173680987,70
w173680988,40
w173680989,40
w173680990,40
w173680991,40
w173680992,90
w173680993,40
w173682978,40
w173682984,40
w173682986,40
w173682987,40
w173682991,70
w173682995,40
w173682999,40
w173683001,40
w173685937,90
w173685941,70
w173685948,90
w173688383,90
w173688384,40
w173688386,90
w173690862,40
w173692106,40
w173692107,40
w173692108,40
w173735062,130
w173735067,130
w173735071,30
w173735076,30
w173735080,130
w173735368,30
w173735991,30
w173735992,30
w173735993,30
w173735994,30
w173735995,30
w173735996,30
w173735997,30
w173736743,30
w173736746,30
w173736747,30
w173737193,20
