full_id,highway,name,oneway,surface,maxspeed,lanes,length
w31341626,residential,Via Benedetto Cairoli,yes,,,"1",116.740651474896225
w31341627,residential,Via Foggia,no,,,"1",112.007136723639363
w31341628,residential,w31341628,no,,,"1",115.952721153325655
w31341629,residential,Via Carlo del Prete,yes,,,"1",112.887089266359453
w31341630,unclassified,Via Principessa Iolanda,yes,,,"1",312.708921631167300
w31341631,residential,Via Carlo Cafiero,no,,,"1",115.722039214508129
w31341632,unclassified,Via San Marco,no,,,"1",101.792685151635098
w31341633,residential,Via Gaetano Briganti,no,,,"1",102.338033950427842
w31341634,residential,w31341634,no,,,"1",96.291025346591283
w31341636,unclassified,w31341636,no,,,"1",84.576429856896382
w31341637,residential,Via Regina Elena,yes,asphalt,,"1",124.013008604737479
w31341638,residential,Via San Filippo,yes,,,"1",76.951264461324001
w31341639,unclassified,w31341639,no,,,"1",146.523049801885918
w31341640,residential,Via Isonzo,yes,,,"1",103.794423218939556
w31341641,unclassified,Via delle Lamie,no,,,"1",204.262713764102273
w31355794,residential,Via Roma,yes,,,"1",238.563486719862567
w31355796,residential,Via Vincenzo Gioberti,no,asphalt,,"1",129.985972618117842
w31355798,residential,Via Stoppato,no,,,"1",113.293276836720651
w31355801,residential,Via Cremona,no,,,"1",183.716095201478083
w31355803,residential,Via Brescia,no,,,"1",147.743577954097987
w31355805,residential,Via della Concordia,no,,,"1",69.121465459341493
w31355807,residential,Via Michelangelo,no,,,"1",160.346245193297449
w31355808,residential,Via Calatafimi,no,,,"1",120.657628819222253
w31355809,residential,Via Gaeta,no,,,"1",52.033663244116951
w31355810,residential,Via Volturno,no,,,"1",48.783466351202804
w31355812,unclassified,w31355812,no,,,"1",109.537886297628944
w31355813,unclassified,w31355813,no,,,"1",93.419537837116167
w31355816,unclassified,Via Napoli,yes,,,"1",210.621688915867253
w31355820,residential,Via Crocifisso,yes,,,"1",95.806866561163446
w31355823,unclassified,w31355823,no,,,"1",58.012694794773537
w31355825,unclassified,Via Monte Grappa,yes,,,"1",119.101153583247836
w31355826,unclassified,Via Calabria,no,,,"1",120.423342011151490
w31355827,unclassified,Via Giuseppe Verdi,yes,,,"1",196.777367371714888
w31355828,unclassified,Via Giuseppe Verdi,no,,,"1",162.348131362010236
w31355829,residential,Via Lugano,no,,,"1",83.144066476235722
w31355830,unclassified,Via Carlo Goldoni,no,,,"1",99.491687961554348
w31355832,unclassified,w31355832,no,,,"1",71.823253426451657
w31355957,residential,Via San Procopio,no,,,"1",63.549575507908607
w31355959,residential,Via Dante Alighieri,no,,,"1",138.063787525715014
w31355960,unclassified,w31355960,no,,,"1",48.138420349338404
w31355961,unclassified,w31355961,no,,,"1",152.783828417329403
w31355963,unclassified,w31355963,no,,,"1",60.279190867194686
w31355965,unclassified,w31355965,no,,,"1",82.420043279158961
w31355967,unclassified,w31355967,no,,,"1",51.223004894821209
w31355969,unclassified,w31355969,no,,,"1",69.598106096818881
w31356248,tertiary,Strada dello Schiamante,yes,asphalt,,"1",23.439868322974537
w31554242,track,w31554242,no,,,"1",381.581206731942984
w31554562,service,w31554562,no,,,"1",324.071366222644997
w31555229,unclassified,Via Ascianghi,no,,,"1",998.801675522489631
w31556961,trunk_link,w31556961,yes,,,"1",27.904046873916908
w31557004,trunk_link,w31557004,yes,,,"1",76.849776795919908
w31557059,trunk_link,w31557059,yes,,,"1",42.457449626100463
w31576159,trunk_link,w31576159,yes,,"40","1",174.510465492166986
w31576160,trunk_link,w31576160,no,,"40","1",42.546637253085457
w31576161,trunk_link,w31576161,yes,,"40","1",38.875073780426355
w31576162,trunk_link,w31576162,no,,"40","1",75.625654877366799
w31576163,trunk_link,w31576163,yes,,"40","1",38.206746697679812
w31576164,trunk_link,w31576164,yes,asphalt,"40","1",90.916343247174424
w31576511,secondary_link,Viale Giuseppe Tatarella,yes,asphalt,,"1",557.316061328651926
w31576512,unclassified,Via Ugo La Malfa,no,,,"1",58.159642686915618
w31576513,unclassified,Viale Giuseppe Bartolo,yes,asphalt,,"1",84.196948480832418
w31576671,trunk,Tangenziale di Bari,yes,asphalt,"90","3",45.615109036209795
w31576672,trunk,Tangenziale di Bari,yes,asphalt,"90","3",1130.570612596675119
w31576673,trunk,Tangenziale di Bari,yes,asphalt,"90","3",44.040518213278418
w31576674,trunk,Tangenziale di Bari,yes,asphalt,"90","3",781.635494964791746
w31578889,secondary,Via Giuseppe Solarino,yes,,,"2",30.962997933410215
w31578891,secondary,Via Giuseppe Solarino,yes,,,"2",25.884540045635845
w31578893,secondary,Via Giuseppe Solarino,yes,asphalt,,"2",109.203585641598252
w31578894,secondary,Strada San Giorgio Martire,no,,,"2",20.951705642955169
w31578895,secondary,Strada vicinale San Giorgio Martire,no,asphalt,,"2",247.793522760083363
w31578896,residential,Via Salvatore Pietrocola,no,,,"1",38.793734544732729
w31579982,unclassified,w31579982,yes,asphalt,,"1",29.269950238719574
w31579983,service,w31579983,no,,,"1",23.269278822205550
w31579984,service,w31579984,no,,,"1",33.812387605496191
w31579985,service,w31579985,no,,,"1",45.197834546586272
w31579987,unclassified,Via Rosario Livatino,no,,,"1",243.986732970530198
w31579988,trunk_link,w31579988,yes,,,"1",55.842317522773961
w31579989,trunk_link,w31579989,yes,,,"1",19.812369356343961
w31579990,trunk_link,w31579990,no,,,"1",90.588974800494555
w31579992,trunk_link,w31579992,yes,,,"1",60.099263270733957
w31715929,unclassified,Via Pionieri del Commercio Barese,yes,,,"1",260.551123066084187
w31715935,unclassified,Via delle Camelie,yes,,,"1",21.835073630462979
w31715968,unclassified,Via Gaetano Ferorelli,no,,,"1",295.876454528425370
w31715978,unclassified,Via Fratelli Philips,no,,,"1",1070.971505404054597
w31716006,tertiary,Viale Francesco de Blasio,yes,,,"2",293.752330799466336
w31767036,tertiary,Via degli Iris,no,,,"1",993.696916440742825
w31767075,unclassified,w31767075,no,,,"1",1406.390478369997254
w31767084,track,w31767084,no,,,"1",599.192156499157818
w31779087,tertiary,Via Ospedale di Venere,yes,,,"1",495.968755133367154
w31779089,tertiary,Via Giovanni De Candia,no,,,"1",222.229297064630316
w31779090,residential,Via Moncalieri,yes,,,"1",150.538701523316945
w31779092,unclassified,Strada Vela,no,,,"1",918.177943622354633
w31785088,residential,Via Sergio Pansini,yes,,,"1",272.957117006159535
w31785223,unclassified,w31785223,yes,asphalt,,"1",29.746188460581415
w31785293,residential,w31785293,no,,,"1",153.055320378070348
w31785294,residential,w31785294,no,,,"1",158.398909236088855
w31785443,track,w31785443,no,,,"1",895.401211251657514
w31785486,service,w31785486,no,,,"1",53.780557661317346
w31785501,unclassified,w31785501,no,,,"1",248.123830849762925
w31785505,unclassified,w31785505,no,,,"1",109.761247968216011
w31785507,unclassified,Via Luigi Ranieri,no,,,"1",88.816364226445728
w31785510,unclassified,w31785510,no,,,"1",116.358647206657068
w31785513,unclassified,w31785513,no,,,"1",92.110616937346833
w31785518,unclassified,Via Luigi Ranieri,no,,,"1",232.662538834847169
w31785520,service,Via Luigi Ranieri,no,,,"1",8.462614522316201
w31785524,service,w31785524,no,,,"1",14.132822364640152
w31799585,service,w31799585,no,,,"1",19.356764425333207
w31951057,residential,w31951057,no,,,"1",49.533907469112400
w31951125,residential,w31951125,no,,,"1",160.263380002259510
w31951127,residential,w31951127,no,,,"1",140.793356974748320
w31951131,residential,w31951131,no,,,"1",142.962299825633352
w31951133,residential,w31951133,no,,,"1",52.686091371769571
w31951166,service,w31951166,no,,,"1",39.059040101367138
w31951173,residential,Corso Alcide De Gasperi,no,asphalt,"20","1",212.717507559045089
w32005887,service,w32005887,no,,,"1",142.835977189155244
w32076687,service,Seconda Strada Borrelli,yes,,,"1",144.944298925839092
w32335708,residential,Via Franco Sorrentino,yes,,,"1",250.602894969430452
w32469497,residential,Via Pacifico Mazzoni,no,asphalt,,"1",499.088944909890301
w32469543,residential,Via Gaetano Granieri,no,asphalt,,"1",490.043072253982928
w32469557,unclassified,Via Giuseppe De Ribera,yes,,,"1",317.841740452733347
w32469570,unclassified,w32469570,yes,,,"1",128.011191398675635
w32469576,residential,Via Gennaro Maria Monti,no,asphalt,,"1",380.743010167464831
w32469592,residential,Via Nicola Leotta,no,asphalt,,"1",210.986452092516430
w32469603,unclassified,w32469603,no,,,"1",68.141163010147636
w32469632,residential,Via Giovanni Candura,no,asphalt,,"1",212.548759017890973
w32469709,residential,Via Vincenzo Bonomo,no,,,"1",554.167327347352057
w32469713,residential,Via De Benedictis,no,asphalt,,"1",216.279678346299477
w32469715,residential,Via V. Lonero,no,asphalt,,"1",184.666201213412990
w32469721,residential,Via Arturo Atti,no,asphalt,,"1",226.605103988560444
w32526035,residential,Via Giacomino Pugliese,no,asphalt,,"1",227.782395433919305
w32526051,residential,Via Cozzoli,no,asphalt,,"1",214.825953098035939
w32526055,residential,Via Andrea Miglionico,no,asphalt,,"1",283.896247207620945
w32526058,residential,Via Saverio Altamura,no,asphalt,,"1",353.912536023239454
w32526061,residential,Via Beethoven,no,,,"1",162.308335499894099
w32526062,residential,Via Stella,no,asphalt,,"1",80.042037567559859
w32526065,unclassified,w32526065,yes,,,"1",18.317099405395396
w32526066,residential,Via Marche,no,asphalt,"50","1",381.306183809361528
w32526071,residential,Via Veneto,no,,,"1",278.122748468833663
w32526074,residential,Viale Lazio,no,asphalt,"50","1",253.745344027770955
w32526078,residential,Via Emilia Romagna,no,,,"1",155.553742796248912
w32526080,residential,Via Abruzzi,no,,,"1",270.822241168818039
w32526082,residential,Via Molise,no,,,"1",234.235234804857782
w32526092,residential,Viale Puglia,yes,asphalt,"50","1",256.693648426601612
w32526100,residential,Viale Puglia,yes,,,"1",169.340112668082156
w32942091,residential,Via Sicilia,yes,,"50","1",487.695195964076049
w32942093,residential,Via Perugia,no,,,"1",174.157780214048756
w32942098,residential,Via Taranto,no,asphalt,,"1",270.170638300280700
w32942113,residential,Via Alfredo Violante,no,asphalt,,"1",197.017230368056971
w32942115,tertiary,Via Scardicchio,no,asphalt,,"1",192.420436155608002
w32942153,residential,Via Alessandria,no,asphalt,,"1",139.758135896166124
w32942157,residential,Via Novara,no,asphalt,,"1",102.019069421335715
w32942162,residential,Via Val D'Aosta,no,asphalt,,"1",131.708949862328950
w32942165,residential,Via Mantova,no,asphalt,,"1",109.921639972403625
w32942174,residential,Via Toscana,no,asphalt,"50","1",230.620261763920666
w32942178,residential,Via Latina,no,asphalt,"50","1",116.355279139459029
w32942321,residential,Via Novara,no,asphalt,,"1",150.543788853333865
w32942339,residential,Via Lombardia,no,asphalt,,"1",272.473310784474677
w32942351,unclassified,w32942351,no,,,"1",85.389168002023141
w32942365,residential,Via Toscana,no,asphalt,"50","1",120.760386875390992
w32942549,tertiary,w32942549,yes,,,"1",280.299768357892617
w32942554,tertiary,w32942554,no,,,"1",297.526721317899160
w32942590,residential,Via Gaetano Fiore,no,asphalt,,"1",202.694085191297319
w32942594,unclassified,w32942594,no,,,"1",107.781126541039143
w32942596,unclassified,w32942596,no,,,"1",65.176468493437966
w32942605,residential,w32942605,no,asphalt,,"1",167.323533881125798
w32942637,residential,Via Barisano Da Trani,no,asphalt,,"1",629.516811951472619
w32942639,residential,Via Cifariello,no,asphalt,,"1",216.819949898974102
w32942649,residential,Piazza Giuseppe Romita,no,asphalt,"50","1",325.424276737983575
w32942662,tertiary,Viale delle Regioni,yes,asphalt,,"1",718.921184111789671
w32942665,tertiary,Viale delle Regioni,yes,asphalt,,"1",407.150123683766992
w32942668,residential,Viale delle Regioni,yes,asphalt,,"1",238.053057219877417
w32942672,residential,Via Agrigento,no,asphalt,,"1",99.010489221103910
w32942673,residential,Via Basilicata,no,asphalt,,"1",193.145234455072426
w32942691,residential,Via Brindisi,no,asphalt,,"1",246.329877350928911
w32942696,residential,Via Cosenza,no,asphalt,"50","1",115.031787313884635
w32942697,residential,Via Catanzaro,no,asphalt,"50","1",154.183053150090444
w32942700,residential,Via Cagliari,no,asphalt,"50","1",97.462969565222934
w33053072,unclassified,Via Luigi Vitulli,no,,,"1",288.771727859528369
w33053098,tertiary,w33053098,yes,,,"1",170.782083028545372
w33053149,unclassified,w33053149,yes,,,"1",143.484521094968358
w33053177,unclassified,w33053177,yes,asphalt,,"3",139.787674191796668
w33053189,unclassified,w33053189,yes,,,"1",118.651219530389369
w33053203,unclassified,w33053203,yes,,,"1",120.460896145875324
w33053237,unclassified,w33053237,yes,,,"1",108.142726032767186
w33053472,residential,Via Francesco Paolo Troccoli,no,asphalt,,"2",271.070973472780906
w33053489,unclassified,w33053489,no,,,"1",199.871430534334991
w33053507,unclassified,w33053507,no,,,"1",315.669490327581570
w33053525,unclassified,w33053525,no,asphalt,,"2",193.526298372312681
w33053538,unclassified,w33053538,yes,,,"1",174.224465184900339
w33053553,unclassified,w33053553,yes,,,"1",174.828295289464052
w33053587,residential,Francesco Paolo Troccoli C,no,asphalt,,"2",377.387947089377860
w33053642,unclassified,w33053642,no,asphalt,,"1",145.537879399440641
w33053670,unclassified,w33053670,no,asphalt,,"2",90.662861063459388
w33053729,residential,Francesco Paolo Troccoli D,no,asphalt,,"2",211.291982709724579
w33053752,residential,Francesco Paolo Troccoli B,no,asphalt,,"2",152.858871211840949
w33053813,unclassified,w33053813,no,,,"1",173.339256171478212
w33053869,unclassified,w33053869,no,,,"1",108.532432187616294
w33053903,unclassified,w33053903,no,,,"1",170.060860794355222
w33053931,unclassified,w33053931,no,,,"1",58.578098979069082
w33053940,unclassified,w33053940,no,,,"1",98.090482839930374
w33054022,residential,Francesco Paolo Troccoli A,no,asphalt,,"2",206.859678672900657
w33054042,residential,Francesco Paolo Troccoli E,no,,,"1",104.585635888848714
w33054121,unclassified,w33054121,no,asphalt,,"1",247.107923237063545
w33054175,unclassified,Via Salvatore D'Alesio,no,asphalt,,"1",198.389784725423141
w33054202,unclassified,w33054202,yes,,,"1",392.854751289947615
w33054205,unclassified,w33054205,yes,,,"1",485.031181436088616
w33054227,unclassified,Via Don Carlo Gnocchi,no,asphalt,,"2",478.504353579058034
w33054276,tertiary,Via Nicola Cacudi,no,asphalt,,"1",469.582021409944844
w33054397,unclassified,w33054397,no,,,"1",401.373786884664241
w33054399,unclassified,w33054399,no,,,"1",156.758748253037368
w33054517,unclassified,Strada Castelluccio,no,,,"1",138.225142111067612
w33203433,trunk_link,w33203433,no,,,"1",4.496959102895288
w33203435,motorway_link,Autostrada A14 Adriatica,no,asphalt,"40","2",44.178243245161802
w33203436,motorway_link,Autostrada A14 Adriatica,no,asphalt,"40","2",303.863012453349370
w33204236,secondary,w33204236,no,asphalt,,"2",307.082795933995669
w33537446,unclassified,Via Umberto Oriolo,yes,,,"1",184.920464923133864
w33537456,unclassified,Via Achille de Pascale,no,,,"1",204.469335526704384
w33537462,residential,Via Giuseppe Lembo,no,,,"1",238.666527114793212
w33831686,residential,Via Daniele Petrera,yes,,,"1",267.657944016708825
w33831687,residential,Via Pasubio,no,asphalt,"30","1",232.309444506768642
w33831688,residential,Stradella del Caffe',no,,,"1",17.231273892459981
w33831689,unclassified,Via Rodolfo Redi,yes,,,"1",88.996824345626308
w33837409,residential,Via Domenico Mandragora,no,,,"1",209.769376026889177
w34547612,unclassified,w34547612,no,asphalt,,"1",364.736705016302608
w34549331,residential,w34549331,no,,,"1",194.656047587346080
w34549928,service,w34549928,no,,,"1",690.300026112992555
w34549936,tertiary_link,w34549936,yes,,,"1",65.274421925916542
w34550135,residential,w34550135,yes,,,"1",294.360791865064755
w34550141,residential,w34550141,no,,,"1",178.501295529667175
w34550150,unclassified,w34550150,no,,,"1",292.143956172567016
w34550154,unclassified,w34550154,no,,,"1",66.635390248333124
w34550158,unclassified,w34550158,no,,,"1",159.757803120167097
w34573144,residential,Via Prospero Petroni,yes,asphalt,,"1",76.392040768916857
w34586843,unclassified,Via del Rispetto,no,,,"1",256.921460991471974
w34586863,unclassified,w34586863,no,,,"1",39.561436397283195
w34586924,unclassified,Via Nicholas Green,no,asphalt,,"2",434.716999811105552
w34654723,unclassified,w34654723,no,,,"1",231.290928506812435
w34654850,unclassified,Via Edoardo De Filippo,no,asphalt,,"1",338.068122687986602
w35085733,tertiary,Strada Complanare Ovest,yes,,,"1",63.048992340392260
w35086123,residential,Via Antonio Fenicia,no,,,"1",277.956367769094470
w35086124,tertiary,Strada Complanare Est,no,asphalt,"70","2",1851.061999410361295
w35086126,residential,Via Principi di Piemonte,yes,,,"1",68.544494269018088
w35086156,unclassified,w35086156,yes,,,"1",19.157785611458650
w35140311,track,w35140311,no,,,"1",65.840300940988513
w35162427,motorway,Autostrada Adriatica,yes,asphalt,"130","2",888.934376219616524
w35203408,trunk,Strada Statale 16 Adriatica,yes,asphalt,"70","2",173.582349445787543
w35204859,trunk_link,w35204859,yes,,,"1",61.567125092992782
w35204860,tertiary,w35204860,no,,,"1",123.671599292879819
w35205349,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",1024.777822050558370
w35205351,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",1182.632843372975231
w35205352,unclassified,w35205352,no,,,"1",38.442347936129700
w35205354,unclassified,w35205354,no,,,"1",642.309484924655067
w35205429,residential,Via Lucio Silano,no,asphalt,,"1",86.540884090595583
w35205509,trunk_link,w35205509,yes,,,"1",131.399256217919486
w35205861,trunk_link,w35205861,no,,"40","1",67.572532800272768
w35205862,trunk_link,w35205862,yes,,"40","1",173.585347051945973
w35205863,unclassified,Via Bitritto,no,,,"1",171.408305304148598
w35206588,trunk_link,w35206588,yes,,"40","1",30.174383393028727
w35206589,trunk,Tangenziale di Bari,yes,asphalt,"90","3",57.853937850911791
w35206590,trunk,Tangenziale di Bari,yes,asphalt,"90","3",298.968619272246201
w35206591,trunk,Tangenziale di Bari,yes,asphalt,"90","3",67.939526271051051
w35206592,trunk,Tangenziale di Bari,yes,asphalt,"90","3",148.058317319129060
w35208156,tertiary,Via San Giorgio,yes,asphalt,,"1",38.591353816201959
w35208157,residential,w35208157,no,asphalt,,"2",251.708366950947266
w35208564,trunk_link,w35208564,yes,,"40","1",114.588705591309704
w35681798,trunk,Tangenziale di Bari,yes,asphalt,"90","3",148.309722396413150
w35681799,trunk,Tangenziale di Bari,yes,asphalt,"90","3",858.076585048647871
w35682125,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",130.556299404234210
w35682126,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",607.615859367196208
w35682127,trunk,Strada Statale 16 Adriatica,yes,asphalt,"70","2",123.307982292671170
w35682128,trunk,Strada Statale 16 Adriatica,yes,asphalt,"70","2",1864.247833906416872
w35682129,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",281.199363523536022
w35682130,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",450.442461793095788
w35682131,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",252.174040730602201
w35682132,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",297.662781447732868
w35682133,trunk_link,w35682133,yes,asphalt,"40","1",195.708012003885614
w35682134,trunk_link,w35682134,yes,asphalt,"40","1",322.768708256135369
w35883720,secondary,w35883720,yes,,,"1",30.838709898841998
w36253010,residential,w36253010,no,,,"1",41.027032842238249
w36328681,residential,w36328681,no,,,"1",201.625234621011145
w36328685,residential,w36328685,no,,,"1",284.217613291704083
w37579444,unclassified,w37579444,no,,,"1",82.752582319279625
w37579445,unclassified,w37579445,no,,,"1",89.399221246807784
w37581943,tertiary,w37581943,yes,,,"1",39.751678909230243
w37700879,service,w37700879,no,,,"1",58.094002891082944
w37700880,service,w37700880,no,,,"1",57.599588400908480
w37700881,service,w37700881,no,,,"1",34.078473941453247
w37700883,residential,w37700883,yes,,,"1",82.395958354347044
w37700884,residential,Stradella Calvani,no,,,"1",62.792539831625895
w37700885,service,w37700885,yes,,,"1",76.365579905061310
w37702427,service,w37702427,no,,,"1",578.454423195560025
w37890006,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",66.814213774413133
w38353094,service,w38353094,no,,,"1",178.670364273423388
w38353095,service,w38353095,yes,asphalt,,"1",140.012093492851932
w38353097,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",69.734762068165765
w38353098,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",221.269076612077924
w39225604,trunk_link,w39225604,yes,,"40","1",65.019032595911185
w39225907,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),no,,,"1",181.154461031709644
w39231706,unclassified,w39231706,yes,asphalt,,"1",33.580124153382712
w39231708,secondary,w39231708,yes,,,"1",180.816617584925979
w39231709,unclassified,w39231709,yes,,,"1",254.508279361103888
w39231712,trunk_link,Strada Statale 100 di Gioia del Colle (Bari - Taranto),yes,,,"1",31.977942718874882
w39411263,secondary_link,w39411263,no,,,"1",47.175633718617043
w39411264,secondary_link,Strada Provinciale Carbonara - Triggiano,no,,,"1",41.789969491598583
w39411265,secondary_link,SP Triggiano - Carbonara,yes,,,"1",63.459434303565985
w40060336,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",241.569793105504345
w40221777,primary_link,w40221777,yes,asphalt,,"1",46.114752095753587
w40224199,trunk_link,Via Bari,yes,,,"1",183.020050365946162
w40224422,tertiary,Via Coppa di Bari,yes,asphalt,,"1",30.699892028413814
w42306726,secondary,Via Bitritto,no,,,"1",100.863481260034462
w42306727,secondary,Via Francesco Crispi,no,,,"1",43.359607453638468
w42306728,tertiary,Via Francesco Crispi,no,,,"1",153.344770060064917
w42388817,unclassified,w42388817,yes,asphalt,,"1",46.409352446773141
w42389183,unclassified,Via Emanuele Melisurgo,yes,,,"1",311.942103391494129
w42389184,service,w42389184,no,,,"1",225.051236211846799
w42389185,unclassified,Via Murari,no,asphalt,"40","2",126.419487484342795
w42389187,unclassified,Via Murari,yes,,"40","1",49.105645006483641
w42389577,primary_link,w42389577,yes,asphalt,,"1",79.807232049269871
w42389578,primary_link,w42389578,yes,asphalt,,"1",27.276380484077194
w42389579,primary_link,w42389579,yes,asphalt,,"1",170.047392987188886
w42389580,primary_link,w42389580,no,asphalt,,"1",60.725274047929759
w42389581,primary_link,w42389581,yes,asphalt,,"1",203.337566723151184
w42389582,primary_link,w42389582,yes,asphalt,"40","1",43.961313790498927
w42389583,primary_link,w42389583,yes,asphalt,,"1",119.851138479992528
w42389584,primary_link,w42389584,yes,asphalt,,"1",72.401454604807213
w44182149,tertiary,w44182149,no,asphalt,,"1",78.919236747941113
w44182150,tertiary,w44182150,no,,,"1",31.144958808388132
w44503537,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",58.960275781992927
w44503538,trunk,Strada Statale 16 Adriatica,yes,asphalt,"90","2",87.714973114881744
w44890479,unclassified,w44890479,no,,,"1",22.595476688030452
w44890480,unclassified,Vico Terzo Lepore,no,,,"1",391.220208993341885
w44890481,tertiary,w44890481,no,,,"1",27.392574399593808
w44890482,tertiary,w44890482,no,asphalt,,"1",95.548078114938875
w44894215,secondary,Viale Louis Pasteur,yes,asphalt,,"1",242.124128583320868
w44894221,secondary,Sottovia Giuseppe Filippo,yes,,,"1",120.990843085102199
w44894223,secondary,Sottovia Giuseppe Filippo,yes,,,"1",45.419091029849227
w44894225,secondary,Sottovia Giuseppe Filippo,yes,asphalt,,"1",195.741824009452642
w44894227,secondary,Sottovia Giuseppe Filippo,yes,asphalt,,"1",165.330905974645844
w44894229,tertiary,Sottovia Quintino Sella,no,asphalt,,"2",185.635239320714675
w44900751,unclassified,w44900751,yes,asphalt,,"1",193.785865174534621
w44900752,unclassified,Viale Enzo Ferrari,yes,asphalt,,"1",654.903891887390614
w44900753,unclassified,w44900753,yes,asphalt,,"1",158.939648557702867
w44900755,unclassified,Arrivi,yes,,,"1",201.344894922544910
w44900757,unclassified,Partenze,yes,asphalt,,"1",226.672725988659835
w44900760,service,w44900760,yes,asphalt,,"1",33.098286823367488
w44900761,service,w44900761,yes,asphalt,,"1",32.433891784957396
w44900762,service,w44900762,no,,,"1",157.415270159562084
w44900764,unclassified,w44900764,yes,,,"1",11.674873253703305
w44900765,unclassified,Arrivi,yes,asphalt,,"1",177.797625873468292
w45193806,residential,Via Benedetto Petrone,no,paving_stones,,"1",25.468745908066502
w45193807,residential,Via Benedetto Petrone,no,paving_stones,,"1",62.149372140780372
w45827645,secondary,SP 156 Bitonto - Aeroporto Palese,no,asphalt,"70","2",2220.749165690733207
w45827646,unclassified,w45827646,yes,asphalt,,"1",388.295128530380566
w45827666,unclassified,w45827666,yes,asphalt,,"1",96.725409967133871
w45827667,unclassified,w45827667,yes,asphalt,,"1",73.333814212613206
w45828362,trunk,Tangenziale di Bari,yes,asphalt,"90","2",206.899476377262829
w45828363,trunk_link,w45828363,yes,,"40","1",9.711330001702512
w45828364,trunk_link,w45828364,yes,,"40","1",124.311723565765647
w45828365,trunk_link,w45828365,yes,,"40","1",120.903643797518370
w45883936,service,w45883936,no,,,"1",272.200595147756246
w45883937,unclassified,Strada del Tesoro - II tratto,no,,"50","1",1691.025743030886815
w45883938,unclassified,w45883938,yes,,,"1",21.734604866216785
w45883939,secondary,w45883939,yes,,,"1",77.093525228478555
w45883941,unclassified,Viale Giuseppe Degennaro,no,,"20","1",97.217284994769670
w45883942,unclassified,Viale Giuseppe Degennaro,yes,,,"1",119.187872756672562
w45883943,unclassified,Strada del Tesoro,no,asphalt,,"1",228.389269713467002
w45883944,secondary,w45883944,yes,,"30","1",69.780284537945093
w46332553,residential,Via Amendola,no,,,"1",2.288779106716188
w47015672,unclassified,traversa IV Via Napoli in Santo Spirito,no,,,"1",324.883159712527458
w47016490,service,w47016490,no,,,"1",128.522570041492656
w47016491,service,w47016491,no,,,"1",135.917396676292213
w47016492,service,w47016492,no,,,"1",149.914440437754990
w47016494,service,w47016494,no,,,"1",122.760210863630434
w47016496,service,w47016496,no,,,"1",112.235092973558750
w48174800,tertiary,w48174800,yes,asphalt,,"1",51.279755182341695
w48174808,secondary,w48174808,yes,asphalt,,"1",20.462119033098894
w48174823,unclassified,Viale Giuseppe Bartolo,yes,asphalt,,"1",10.257187106065885
w48174825,unclassified,w48174825,yes,asphalt,,"1",10.652147814790911
w48174834,unclassified,w48174834,yes,,,"1",44.528778722520563
w48174844,unclassified,w48174844,yes,,,"1",62.217390103171844
w48174845,unclassified,w48174845,no,,,"1",62.235871949265928
w48174847,unclassified,w48174847,yes,,,"1",29.176179984714118
w48180337,track,w48180337,no,gravel,,"1",37.358289556576388
w48180338,track,w48180338,no,gravel,,"1",201.177810593280583
w48180339,unclassified,Stradella Don Ciccio,no,asphalt,,"1",389.156091814856268
w48180340,unclassified,Via Giuseppe Damascelli,no,,,"1",119.368395259218261
w48180342,tertiary,Via Giulio Petroni,yes,,,"1",124.926649004223393
w48180343,secondary,Viale Gennaro Trisorio-Liuzzi,no,,"50","1",534.372752381015061
w48180344,secondary,Viale Gennaro Trisorio-Liuzzi,yes,,,"1",208.514672521282961
w48180351,unclassified,Via Gaetano Marchitelli,yes,,,"1",16.982684680760329
w48180356,unclassified,Via Gaetano Marchitelli,yes,,,"1",43.356978084817939
w48180360,track,w48180360,no,gravel,,"1",318.682781017660147
w48180361,track,w48180361,no,gravel,,"1",115.119207050176655
w48180362,track,w48180362,no,gravel,,"1",29.523797069163454
w48180364,service,w48180364,no,,,"1",85.249312036340143
w48180366,service,w48180366,no,,,"1",36.883691455186288
w48180373,track,w48180373,no,grass,,"1",324.519374658840547
w48180374,track,w48180374,no,gravel,,"1",233.251214133046460
w48180381,track,w48180381,no,grass,,"1",121.260569469321510
w48180388,service,w48180388,no,,,"1",15.821568227382897
w48180389,service,w48180389,no,,,"1",15.140017614728178
w48180393,service,w48180393,no,,,"1",43.088174983987862
w48180415,service,w48180415,no,,,"1",79.409132486031936
