Id,Data,Abitato,Tipo,Caratteris,Asciutto,Pavimentaz,Meteo,Traffico,DanniCose,Lesioni,Ora,Minuto,Strada,NearestX,NearestY,Quartiere,FasciaOraria,Strada_FullId,Strada_Highway,Strada_Name,Strada_Oneway,Strada_Maxspeed,Strada_Lanes,Strada_Length,Quartiere_Id,Quartiere_Nome,Quartiere_Area,Quartiere_Pop2011,Quartiere_Densita
2434,04/11/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,0,1,18,30,w130557835,16.8190108826168,41.136455640553,10,sera,w130557835,residential,Strada San Girolamo,0,40.30221991197471,2,1091.7477264919296,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
2435,05/11/2022,1,Strada urbana,Passaggio a livello (incustodito),0,Asfaltata,Nuvoloso,Normale,0,0,0,0,w28790799,16.834209766535,41.1007904480054,8,notte,w28790799,tertiary,Strada Santa Caterina,1,50.0,2,314.8700192300854,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2436,05/11/2022,0,Provinciale,Curva a visuale libera,0,Asfaltata,Nuvoloso,Normale,0,0,8,0,w45827645,16.7708716387329,41.1301718261946,11,mattina,w45827645,secondary,SP 156 Bitonto - Aeroporto Palese,0,70.0,2,2220.749165690733,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
2437,05/11/2022,1,Strada urbana,Incrocio,0,Asfaltata,Nuvoloso,Normale,0,0,8,30,w24909655,16.8533407127155,41.1238180597171,4,mattina,w24909655,residential,Via Giovanni Jatta,0,40.30221991197471,1,283.0518957804479,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2438,05/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,1,10,30,w29980624,16.8580993936807,41.1243516420492,4,mattina,w29980624,tertiary,Via Francesco Crispi,1,55.63033254141414,1,428.5691094386661,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2439,05/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,11,30,w50319918,16.8677342451125,41.1091746363896,8,mattina,w50319918,tertiary,Via Giulio Petroni,1,55.63033254141414,1,355.41712572179017,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2440,05/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,17,50,w24884039,16.8696250761401,41.1253315678315,2,pomeriggio,w24884039,residential,Via NiccolÃƒÂ² Piccinni,1,30.0,1,289.2814926053851,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2441,05/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,17,55,w1195650282,16.7440280612349,41.1627760653051,13,pomeriggio,w1195650282,residential,Via Dalmazia,0,40.30221991197471,1,169.39273072361522,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
2442,06/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,2,15,w1219744083,16.8796361720247,41.1013816154626,6,notte,w1219744083,tertiary,Via Giuseppe Fanelli,0,50.0,1,401.3516846199134,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
2443,06/11/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Scarso,0,0,8,55,w29980624,16.8585033782292,41.1245008704912,4,mattina,w29980624,tertiary,Via Francesco Crispi,1,55.63033254141414,1,428.5691094386661,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2444,06/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,0,14,0,w29980620,16.8634545850741,41.1201383004576,2,pomeriggio,w29980620,residential,Via Sagarriga Visconti,1,40.30221991197471,1,598.397071207899,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2445,06/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,14,15,w24884211,16.8579023464275,41.1186440689603,4,pomeriggio,w24884211,residential,Via Tenente Casale y Figoroa,1,30.0,1,145.1988725963755,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2446,06/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Scarso,0,0,15,40,w30632898,16.8895937057793,41.113424482722,5,pomeriggio,w30632898,residential,Via Madre Clelia Merloni,1,40.30221991197471,1,454.71053049764527,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2447,06/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,0,17,43,w176518958,16.8203911879814,41.1186604523792,9,pomeriggio,w176518958,tertiary,w176518958,0,55.63033254141414,1,572.9741675925378,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2448,07/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,0,0,0,w69135107,16.8551256827168,41.121148624318,4,notte,w69135107,residential,Via Indipendenza,1,40.30221991197471,1,285.6585447873112,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2449,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,0,40,w25654684,16.8560177845489,41.1133926813197,8,notte,w25654684,residential,Via Pietro Colletta,1,40.30221991197471,1,293.82018864446013,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2450,07/11/2022,0,Provinciale,Curva a visuale libera,0,Asfaltata,Nuvoloso,Normale,0,0,8,0,w45827645,16.7701864456747,41.1296455675174,11,mattina,w45827645,secondary,SP 156 Bitonto - Aeroporto Palese,0,70.0,2,2220.749165690733,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
2451,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,1,9,30,w1152950241,16.8494647667673,41.1037128625714,8,mattina,w1152950241,secondary,Viale Giuseppe Tatarella - Asse Nord-Sud,1,50.0,2,140.892103106615,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2452,07/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,10,15,w30009729,16.8744036443541,41.1248208295339,2,mattina,w30009729,secondary,Lungomare Araldo di Crollalanza,0,51.70714492631247,4,320.08500484300686,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2453,07/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,11,30,w25756837,16.8777991517125,41.1027963895207,7,mattina,w25756837,residential,Via Giuseppe Palmieri,0,40.30221991197471,1,287.7830897772376,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2454,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,1,12,35,w1234008505,16.8571605268924,41.1281141128937,4,pomeriggio,w1234008505,secondary,Corso Vittorio Veneto,0,51.70714492631247,4,217.67116183687142,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2455,07/11/2022,1,Strada urbana,Sottopasso illuminato,1,Asfaltata,Sereno,Normale,0,1,13,15,w301006987,16.8526433858719,41.1159761571211,8,pomeriggio,w301006987,secondary,Sottovia Giuseppe Filippo,1,51.70714492631247,1,93.35695162754318,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2456,07/11/2022,1,Strada urbana,Sottopasso illuminato,1,Asfaltata,Sereno,Normale,0,1,13,15,w433212038,16.8525617088304,41.1160222249569,8,pomeriggio,w433212038,secondary,Sottovia Giuseppe Filippo,1,51.70714492631247,1,92.55086074811224,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2457,07/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,0,15,20,w44894229,16.8643997057659,41.1181086323464,2,pomeriggio,w44894229,tertiary,Sottovia Quintino Sella,0,55.63033254141414,2,185.63523932071467,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2458,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,15,40,w69306712,16.7376155983541,41.1652777036772,13,pomeriggio,w69306712,tertiary,Via Napoli in Santo Spirito,0,55.63033254141414,2,1304.6685594033663,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
2459,07/11/2022,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,0,16,7,w1072196989,16.8351551155174,41.1016673204818,8,pomeriggio,w1072196989,tertiary,Strada Santa Caterina,1,55.63033254141414,1,30.328457873058518,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2460,07/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,17,20,w107580308,16.7488675211083,41.1626710798334,13,pomeriggio,w107580308,residential,Via Taranto in Santo Spirito,1,40.30221991197471,1,223.80365725587842,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
2461,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,17,50,w325737262,16.8736247041927,41.1035286944344,7,pomeriggio,w325737262,tertiary,Via della Costituente,1,55.63033254141414,1,356.7038349067414,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2462,07/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,18,10,w24884043,16.8684410179157,41.1232841531795,2,sera,w24884043,residential,Via NicolÃƒÂ² Putignani,1,40.30221991197471,1,652.4620023033305,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2463,07/11/2022,1,Statale entro l abitato,Curva a visuale libera,1,Asfaltata,Sereno,Normale,0,0,20,50,w28792611,16.8997641833492,41.0962630689954,5,sera,w28792611,demolished,Tangenziale di Bari,1,90.0,3,1093.692499815645,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2464,08/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,6,40,w27534029,16.8520576115317,41.1209924354567,4,mattina,w27534029,secondary,Via Mario Pagano,1,51.70714492631247,1,270.7854949119435,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2465,08/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,9,55,w208686459,16.9361756941205,41.1028248378104,5,mattina,w208686459,unclassified,w208686459,0,39.42018686626061,1,123.13748552237273,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2466,08/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,10,20,w30029565,16.8735711782262,41.1133085356957,7,mattina,w30029565,secondary,Viale UnitÃƒÂ  d Italia,1,51.70714492631247,1,520.0392303099987,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2467,08/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,11,15,w69306707,16.7467308125061,41.1632471421723,13,mattina,w69306707,tertiary,Via Napoli in Santo Spirito,0,55.63033254141414,1,399.9847829874139,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
2468,08/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,13,15,w1227461243,16.8546084953567,41.0945043246322,8,pomeriggio,w1227461243,service,w1227461243,1,31.072739693401605,1,8.168090219965682,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2469,08/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,14,5,w25585815,16.8788496341905,41.1164272940344,6,pomeriggio,w25585815,secondary,Via Giovanni Amendola,1,51.70714492631247,2,460.0014702269089,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
2470,08/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,15,50,w1043675236,16.8612666400126,41.0736617364306,14,pomeriggio,w1043675236,secondary,Viale Gennaro Trisorio-Liuzzi,0,50.0,1,33.07754518443555,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
2471,08/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,17,35,w734285482,16.8376890394769,41.116669115135,9,pomeriggio,w734285482,secondary,Via Bruno Buozzi,0,30.0,2,243.81133894284218,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2472,08/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,22,0,w24884196,16.8601860267845,41.1193505174512,4,sera,w24884196,residential,Via Giovan Battista Trevisani,1,40.30221991197471,1,761.8760195827651,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2473,08/11/2022,1,Provinciale entro l abitato,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,0,22,20,w137324482,16.8505223379567,41.046945658921,16,sera,w137324482,secondary,Viale Gennaro Trisorio-Liuzzi,0,50.0,1,3347.340934770882,16,XVI - LOSETO,6159002.860049385,4380,711.1540779451561
2474,08/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,23,25,w24884194,16.8552077222485,41.1218288176255,4,sera,w24884194,residential,Via Principe Amedeo,1,40.30221991197471,1,665.8896301051581,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2475,09/11/2022,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Normale,0,1,0,0,w30009729,16.8742040845161,41.1249338431725,2,notte,w30009729,secondary,Lungomare Araldo di Crollalanza,0,51.70714492631247,4,320.08500484300686,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2476,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,0,0,w264909168,16.8741259955915,41.1189923647209,2,notte,w264909168,tertiary,Piazza Luigi di Savoia,1,55.63033254141414,1,132.85758158433933,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2477,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,0,0,w24995607,16.778624298954,41.1423402587064,12,notte,w24995607,secondary,Via Gabriele D Annunzio,0,51.70714492631247,1,604.7241881180138,12,XII - PALESE - MACCHIE,9896021.478098463,13980,1412.6889306920016
2478,09/11/2022,1,Strada urbana,Curva a visuale libera,0,Asfaltata,Sereno,Intenso,0,1,7,45,w901684284,16.8929027561897,41.0917255422981,6,mattina,w901684284,secondary,Strada Statale Bari - Gioia del Colle,1,51.70714492631247,2,244.0356692785117,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
2479,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,1,8,15,w420210064,16.8767430660732,41.1052338700567,7,mattina,w420210064,service,w420210064,0,31.072739693401605,1,211.80123214682874,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2480,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,9,5,w166971188,16.8702814013426,41.0783814706868,14,mattina,w166971188,tertiary,Corso Alcide De Gasperi,0,50.0,1,1251.1003739339014,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
2481,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,1,11,0,w30016109,16.8585326763981,41.1243134150223,4,mattina,w30016109,residential,Via Pietro Ravanas,1,40.30221991197471,1,1054.2427171218778,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2482,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,12,50,w25654817,16.8708360526874,41.096196659349,7,pomeriggio,w25654817,tertiary,Corso Alcide De Gasperi,0,50.0,1,1259.2263424424286,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2483,09/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,14,25,w27237018,16.8833700175269,41.0920721172269,7,pomeriggio,w27237018,unclassified,Strada Vassallo,1,39.42018686626061,1,870.8993057220792,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2484,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,16,5,w24884196,16.8600572003241,41.1208174263695,4,pomeriggio,w24884196,residential,Via Giovan Battista Trevisani,1,40.30221991197471,1,761.8760195827651,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2485,09/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,21,30,w294384863,16.9005030065892,41.1059603892439,5,sera,w294384863,tertiary,Via Caldarola,1,55.63033254141414,1,1353.0811947955233,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2486,09/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,1,1,22,45,w25634567,16.8720482546058,41.1109048062922,7,sera,w25634567,residential,Via Monfalcone,0,40.30221991197471,1,163.21979327417495,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2487,10/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,1,0,40,w1219744083,16.8796446848707,41.1013490913443,6,notte,w1219744083,tertiary,Via Giuseppe Fanelli,0,50.0,1,401.3516846199134,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
2488,10/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Intenso,0,1,8,5,w27378276,16.9123525363841,41.1040946825196,5,mattina,w27378276,residential,Via Arturo Toscanini,0,40.30221991197471,1,375.2196900159793,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2489,10/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,8,40,w25817864,16.8688822251589,41.093478488331,7,mattina,w25817864,unclassified,Via Nicola Pende,1,39.42018686626061,1,238.6950678807495,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2490,10/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,11,20,w294745487,16.8697680189697,41.0899386029088,7,mattina,w294745487,tertiary,Corso Alcide De Gasperi,0,50.0,1,91.67445824093538,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2491,10/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,13,15,w29093038,16.8031277545574,41.1230531537504,11,pomeriggio,w29093038,secondary,Viale Europa,0,51.70714492631247,1,495.93984398432053,11,XI - SAN PAOLO,9107721.478241496,31674,3477.708456024894
2492,10/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,1,14,50,w87270541,16.8598071829498,41.1033162978444,8,pomeriggio,w87270541,residential,Via Arcidiacono Giovanni,1,40.30221991197471,1,160.7304152796847,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2493,10/11/2022,1,Strada urbana,Intersezione stradale segnalata,1,Asfaltata,Sereno,Intenso,0,1,19,20,w1225908702,16.8723092431105,41.0957702180082,7,sera,w1225908702,residential,Via Alberotanza,0,40.30221991197471,1,251.55940431923153,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2494,10/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,1,1,23,5,w29975382,16.8657457410846,41.1196483033988,2,sera,w29975382,residential,Via Scipione Crisanzio,1,30.0,1,378.95046113284,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2495,10/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,23,20,w30029577,16.8681475086529,41.1123702363181,8,sera,w30029577,residential,Via Padre Mario Labarbuta,0,40.30221991197471,1,163.75663298742316,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2496,11/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Intenso,0,0,8,30,w130557835,16.8190108826168,41.136455640553,10,mattina,w130557835,residential,Strada San Girolamo,0,40.30221991197471,2,1091.7477264919296,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
2497,11/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,15,45,w29975372,16.8529087123647,41.1271377918285,4,pomeriggio,w29975372,tertiary,Via Napoli,1,55.63033254141414,1,667.7053894393683,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2498,11/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Nuvoloso,Intenso,0,1,16,10,w1227457782,16.8677889021182,41.1072256757125,7,pomeriggio,w1227457782,primary,Viale Papa Giovanni Ventitreesimo,1,57.60647605047604,2,338.8940040619928,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2499,11/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,16,45,w968705518,16.8673538408339,41.1047690703914,7,pomeriggio,w968705518,tertiary,Via Giulio Petroni,0,55.63033254141414,1,689.2707407165502,7,VII - CARRASSI,3050551.522896136,33902,11113.40023125198
2500,11/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,1,19,30,w204988978,16.741247146651,41.1465864100166,13,sera,w204988978,unclassified,Via Luigi Castellucci,0,39.42018686626061,1,137.93811803960597,13,XIII - SANTO SPIRITO,8296281.344872732,13941,1680.3914212258264
2501,11/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,22,35,w1219872302,16.8674298907054,41.1259455423897,1,sera,w1219872302,residential,Piazza della LibertÃƒÂ ,0,40.30221991197471,1,5.87593852772646,1,I - SAN NICOLA,815125.8006506412,5667,6952.301099384348
2502,12/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Scarso,0,0,0,15,w27534610,16.8106901637327,41.1386057677617,10,notte,w27534610,residential,Via Vincenzo Bellezza,1,40.30221991197471,1,448.6815039029063,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
2503,12/11/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Pioggia in atto,Normale,0,1,0,35,w275716053,16.8193171718318,41.1307760742753,9,notte,w275716053,service,Strada privata FS Lamasinata,0,50.0,1,895.1191758125308,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2504,12/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Scarso,0,0,2,0,w68558009,16.8844083966474,41.1207647972369,3,notte,w68558009,secondary,Lungomare Nazario Sauro,0,51.70714492631247,4,927.1886031091318,3,III - MADONNELLA,503783.4742221417,10259,20363.907362861064
2505,12/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Normale,0,1,10,0,w25756850,16.8841857887409,41.0994478434683,6,mattina,w25756850,residential,Via Demetrio Marin,0,40.30221991197471,1,305.6702602455081,6,VI - SAN PASQUALE,4061361.9191378583,19587,4822.766448787186
2506,12/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Scarso,0,0,14,20,w25586063,16.8663076547828,41.1121966855478,8,pomeriggio,w25586063,residential,Via Umberto Zanotti Bianco,0,40.30221991197471,1,203.87838783848136,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2507,12/11/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Normale,0,0,23,30,w1236078886,16.8701325210522,41.0745440590469,14,sera,w1236078886,tertiary,Piazza Umberto Primo,1,55.63033254141414,1,211.53702087678133,14,XIV - CARBONARA DI BARI,13422549.211636262,22632,1686.1178635411438
2508,13/11/2022,1,Strada urbana,Incrocio,0,Asfaltata,Pioggia in atto,Intenso,0,1,0,10,w1283400058,16.8777613232721,41.1228568505015,3,notte,w1283400058,residential,Piazza Armando Diaz,1,40.30221991197471,1,55.21189455362399,3,III - MADONNELLA,503783.4742221417,10259,20363.907362861064
2509,13/11/2022,0,Statale,Curva a visuale libera,0,Asfaltata,Pioggia in atto,Scarso,0,1,2,50,w28792611,16.9059483031858,41.0981293975932,5,notte,w28792611,demolished,Tangenziale di Bari,1,90.0,3,1093.692499815645,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2510,13/11/2022,1,Strada urbana,Curva a visuale libera,0,Asfaltata,Nuvoloso,Scarso,0,0,6,20,w28792611,16.9080264616452,41.0986157931487,5,mattina,w28792611,demolished,Tangenziale di Bari,1,90.0,3,1093.692499815645,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2511,13/11/2022,0,Statale,Rettilineo,0,Asfaltata,Pioggia in atto,Scarso,0,1,11,0,w30842754,16.9518423080008,41.0929106169318,5,mattina,w30842754,trunk,Strada Statale 16 Adriatica,1,80.0,2,2017.6828401467449,5,V - JAPIGIA,15627563.350708809,29870,1911.3664318401377
2512,13/11/2022,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,1,18,15,w130575723,16.8466450171784,41.11348315139,8,sera,w130575723,unclassified,Strada San Giorgio Martire,1,39.42018686626061,1,41.333086153824674,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2513,13/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,20,30,w24884041,16.8597208985771,41.124084744157,4,sera,w24884041,residential,Via Abate Giacinto Gimma,1,40.30221991197471,1,101.03702645416018,4,IV - LIBERTA ,1728359.618829931,35841,20737.003809579703
2514,14/11/2022,1,Strada urbana,Rettilineo,0,Asfaltata,Sereno,Scarso,0,0,6,35,w31555229,16.8361429746162,41.1221473032224,9,mattina,w31555229,unclassified,Via Ascianghi,0,39.42018686626061,1,998.8016755224896,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2515,14/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,0,9,5,w344265630,16.8380196657682,41.1309696388318,10,mattina,w344265630,secondary,Via di Maratona,1,51.70714492631247,2,454.7122165284916,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
2516,14/11/2022,1,Strada urbana,Rettilineo,1,Asfaltata,Sereno,Normale,0,0,10,35,w25655033,16.8630217459044,41.1034299877954,8,mattina,w25655033,residential,Via Saverio Lioce,0,40.30221991197471,1,669.314929580754,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2517,14/11/2022,1,Strada urbana,Incrocio,1,Asfaltata,Sereno,Normale,0,1,11,39,w68576725,16.8686002975758,41.1252743857372,2,mattina,w68576725,residential,Via NiccolÃƒÂ² Piccinni,1,40.30221991197471,1,138.0350206764452,2,II - MURAT,1463167.9327545944,21115,14431.016103700691
2518,14/11/2022,1,Strada urbana,Rotatoria,1,Asfaltata,Sereno,Normale,0,0,14,5,w1072196980,16.848304207673,41.1141991098273,8,pomeriggio,w1072196980,secondary,w1072196980,1,51.70714492631247,1,23.76459146758651,8,VIII - PICONE,14850561.50670115,39116,2633.974478496947
2519,14/11/2022,0,Comunale extraurbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,0,14,45,w201777550,16.8049147447921,41.1015674223414,9,pomeriggio,w201777550,primary_link,w201777550,1,51.16556908846681,1,144.481746176706,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2520,14/11/2022,0,Comunale extraurbana,Rettilineo,1,Asfaltata,Nuvoloso,Normale,0,0,14,45,w184760819,16.8145677908104,41.1049721228889,9,pomeriggio,w184760819,tertiary,w184760819,0,55.63033254141414,1,70.1222110065801,9,IX - STANIC,10552066.605152404,3555,336.9008302377613
2521,14/11/2022,1,Strada urbana,Intersezione semaforizzata,1,Asfaltata,Sereno,Intenso,0,0,16,20,w30113392,16.8185147680699,41.134235377023,10,pomeriggio,w30113392,residential,Via Nicola Costa,0,40.30221991197471,1,218.19727791500748,10,X  - MARCONI - SAN GIROLAMO - FESCA,5256128.527567743,15524,2953.5046410259074
